2008-10-02, #NA
2008-10-03, 1
2008-10-04, #NA
2008-10-05, #NA
2008-10-06, #NA
2008-10-07, #NA
2008-10-08, 1
2008-10-09, #NA
2008-10-10, 1
2008-10-11, 2
2008-10-12, #NA
2008-10-13, #NA
2008-10-14, #NA
2008-10-15, #NA
2008-10-16, 7
2008-10-17, 2
2008-10-18, 1
2008-10-19, #NA
2008-10-20, #NA
2008-10-21, 3
2008-10-22, 2
2008-10-23, 2
2008-10-24, #NA
2008-10-25, 2
2008-10-26, 1
2008-10-27, 2
2008-10-28, 2
2008-10-29, 1
2008-10-30, 2
2008-10-31, #NA
2008-11-01, 1
2008-11-02, #NA
2008-11-03, #NA
2008-11-04, #NA
2008-11-05, 32
2008-11-06, #NA
2008-11-07, 1
2008-11-08, #NA
2008-11-09, 1
2008-11-10, #NA
2008-11-11, 2
2008-11-12, 1
2008-11-13, 1
2008-11-14, 2
2008-11-15, 3
2008-11-16, 2
2008-11-17, 2
2008-11-18, 4
2008-11-19, 2
2008-11-20, 1
2008-11-21, 3
2008-11-22, 3
2008-11-23, #NA
2008-11-24, 2
2008-11-25, 1
2008-11-26, 4
2008-11-27, 4
2008-11-28, 2
2008-11-29, 2
2008-11-30, 2
2008-12-01, 2
2008-12-02, 11
2008-12-03, 13
2008-12-04, 6
2008-12-05, 8
2008-12-06, 583
2008-12-07, 304
2008-12-08, 223
2008-12-09, 512
2008-12-10, 439
2008-12-11, 462
2008-12-12, 374
2008-12-13, 370
2008-12-14, 202
2008-12-15, 184
2008-12-16, 270
2008-12-17, 415
2008-12-18, 392
2008-12-19, 361
2008-12-20, 343
2008-12-21, 217
2008-12-22, 199
2008-12-23, 308
2008-12-24, 421
2008-12-25, 327
2008-12-26, 145
2008-12-27, 161
2008-12-28, 137
2008-12-29, 145
2008-12-30, 348
2008-12-31, #NA
2009-01-01, 148
2009-01-02, 167
2009-01-03, 161
2009-01-04, 146
2009-01-05, 387
2009-01-06, 326
2009-01-07, 471
2009-01-08, 546
2009-01-09, 484
2009-01-10, 251
2009-01-11, 264
2009-01-12, 432
2009-01-13, 427
2009-01-14, 768
2009-01-15, 572
2009-01-16, 463
2009-01-17, 352
2009-01-18, 365
2009-01-19, 270
2009-01-20, 147
2009-01-21, 397
2009-01-22, 554
2009-01-23, 871
2009-01-24, 323
2009-01-25, 284
2009-01-26, 576
2009-01-27, 587
2009-01-28, 764
2009-01-29, 812
2009-01-30, 815
2009-01-31, 554
2009-02-01, 532
2009-02-02, 635
2009-02-03, 769
2009-02-04, 662
2009-02-05, 857
2009-02-06, 798
2009-02-07, 497
2009-02-08, 547
2009-02-09, 775
2009-02-10, 953
2009-02-11, 839
2009-02-12, 801
2009-02-13, 851
2009-02-14, 648
2009-02-15, 526
2009-02-16, 719
2009-02-17, 866
2009-02-18, 823
2009-02-19, 782
2009-02-20, 1018
2009-02-21, 714
2009-02-22, 676
2009-02-23, 1004
2009-02-24, 1126
2009-02-25, 1021
2009-02-26, 914
2009-02-27, 890
2009-02-28, 772
2009-03-01, 137
2009-03-02, 79
2009-03-03, 127
2009-03-04, 145
2009-03-05, 126
2009-03-06, 137
2009-03-07, 159
2009-03-08, 119
2009-03-09, 146
2009-03-10, 156
2009-03-11, 130
2009-03-12, 162
2009-03-13, 115
2009-03-14, 102
2009-03-15, 94
2009-03-16, 152
2009-03-17, 150
2009-03-18, 118
2009-03-19, 215
2009-03-20, 111
2009-03-21, 90
2009-03-22, 83
2009-03-23, 78
2009-03-24, 82
2009-03-25, 110
2009-03-26, 84
2009-03-27, 91
2009-03-28, 50
2009-03-29, 35
2009-03-30, 68
2009-03-31, 79
2009-04-01, 1104
2009-04-02, 1259
2009-04-03, 1161
2009-04-04, 802
2009-04-05, 628
2009-04-06, 855
2009-04-07, 863
2009-04-08, 1113
2009-04-09, 1184
2009-04-10, 1053
2009-04-11, 976
2009-04-12, 1007
2009-04-13, 1361
2009-04-14, 1552
2009-04-15, 1402
2009-04-16, 1445
2009-04-17, #NA
2009-04-18, #NA
2009-04-19, 630
2009-04-20, 1233
2009-04-21, 1446
2009-04-22, 1456
2009-04-23, 1949
2009-04-24, 1794
2009-04-25, 1300
2009-04-26, 1108
2009-04-27, 1471
2009-04-28, 1426
2009-04-29, 1649
2009-04-30, 1480
2009-05-01, 1476
2009-05-02, 1076
2009-05-03, 937
2009-05-04, 1409
2009-05-05, 1679
2009-05-06, 1024
2009-05-07, 762
2009-05-08, 1356
2009-05-09, 949
2009-05-10, 788
2009-05-11, 1282
2009-05-12, 1637
2009-05-13, 1557
2009-05-14, 1390
2009-05-15, 1395
2009-05-16, 1011
2009-05-17, 1162
2009-05-18, 1037
2009-05-19, 624
2009-05-20, 567
2009-05-21, 2619
2009-05-22, 1799
2009-05-23, 2379
2009-05-24, 2731
2009-05-25, 3023
2009-05-26, 4080
2009-05-27, 3554
2009-05-28, 4018
2009-05-29, 3345
2009-05-30, 2253
2009-05-31, 1763
2009-06-01, 3364
2009-06-02, 1534
2009-06-03, 2808
2009-06-04, 4006
2009-06-05, 3822
2009-06-06, 2861
2009-06-07, 2737
2009-06-08, 4527
2009-06-09, 4693
2009-06-10, 4680
2009-06-11, 4718
2009-06-12, 3961
2009-06-13, 2140
2009-06-14, 2158
2009-06-15, 4144
2009-06-16, 4290
2009-06-17, 4234
2009-06-18, 3525
2009-06-19, 4066
2009-06-20, 2539
2009-06-21, 2487
2009-06-22, 4730
2009-06-23, 4569
2009-06-24, 5202
2009-06-25, 4257
2009-06-26, 3512
2009-06-27, 2479
