2008-10-02, 2
2008-10-03, #NA
2008-10-04, 3
2008-10-05, 1
2008-10-06, 1
2008-10-07, 6
2008-10-08, 3
2008-10-09, 7
2008-10-10, 4
2008-10-11, 5
2008-10-12, 1
2008-10-13, 1
2008-10-14, 5
2008-10-15, 5
2008-10-16, 4
2008-10-17, 2
2008-10-18, 2
2008-10-19, 2
2008-10-20, 1
2008-10-21, #NA
2008-10-22, 2
2008-10-23, 1
2008-10-24, 2
2008-10-25, 2
2008-10-26, 1
2008-10-27, 1
2008-10-28, 12
2008-10-29, 1
2008-10-30, 2
2008-10-31, #NA
2008-11-01, 1
2008-11-02, 1
2008-11-03, 1
2008-11-04, 2
2008-11-05, 162
2008-11-06, 3
2008-11-07, 1
2008-11-08, 1
2008-11-09, #NA
2008-11-10, 1
2008-11-11, 2
2008-11-12, 5
2008-11-13, #NA
2008-11-14, 1
2008-11-15, 1
2008-11-16, #NA
2008-11-17, #NA
2008-11-18, 1
2008-11-19, #NA
2008-11-20, #NA
2008-11-21, #NA
2008-11-22, 2
2008-11-23, #NA
2008-11-24, 1
2008-11-25, 2
2008-11-26, 5
2008-11-27, 4
2008-11-28, 2
2008-11-29, 1
2008-11-30, 1
2008-12-01, 2
2008-12-02, 2
2008-12-03, 1
2008-12-04, 6
2008-12-05, 3
2008-12-06, 472
2008-12-07, 271
2008-12-08, 213
2008-12-09, 451
2008-12-10, 447
2008-12-11, 452
2008-12-12, 367
2008-12-13, 525
2008-12-14, 227
2008-12-15, 264
2008-12-16, 385
2008-12-17, 560
2008-12-18, 507
2008-12-19, 648
2008-12-20, 468
2008-12-21, 339
2008-12-22, 233
2008-12-23, 421
2008-12-24, 418
2008-12-25, 342
2008-12-26, 133
2008-12-27, 236
2008-12-28, 214
2008-12-29, 247
2008-12-30, 422
2008-12-31, #NA
2009-01-01, 198
2009-01-02, 325
2009-01-03, 245
2009-01-04, 234
2009-01-05, 615
2009-01-06, 461
2009-01-07, 558
2009-01-08, 625
2009-01-09, 541
2009-01-10, 353
2009-01-11, 308
2009-01-12, 438
2009-01-13, 494
2009-01-14, 1722
2009-01-15, 948
2009-01-16, 551
2009-01-17, 463
2009-01-18, 407
2009-01-19, 239
2009-01-20, 202
2009-01-21, 459
2009-01-22, 761
2009-01-23, 566
2009-01-24, 359
2009-01-25, 331
2009-01-26, 458
2009-01-27, 482
2009-01-28, 653
2009-01-29, 640
2009-01-30, 632
2009-01-31, 564
2009-02-01, 448
2009-02-02, 524
2009-02-03, 601
2009-02-04, 684
