2008-10-02, #NA
2008-10-03, 2
2008-10-04, 3
2008-10-05, 1
2008-10-06, #NA
2008-10-07, 2
2008-10-08, #NA
2008-10-09, #NA
2008-10-10, 1
2008-10-11, 1
2008-10-12, #NA
2008-10-13, #NA
2008-10-14, 2
2008-10-15, 1
2008-10-16, #NA
2008-10-17, 1
2008-10-18, #NA
2008-10-19, #NA
2008-10-20, #NA
2008-10-21, 1
2008-10-22, 1
2008-10-23, #NA
2008-10-24, #NA
2008-10-25, 2
2008-10-26, 1
2008-10-27, #NA
2008-10-28, 3
2008-10-29, 1
2008-10-30, 1
2008-10-31, #NA
2008-11-01, 1
2008-11-02, 1
2008-11-03, 1
2008-11-04, 1
2008-11-05, 161
2008-11-06, 1
2008-11-07, #NA
2008-11-08, 1
2008-11-09, 1
2008-11-10, #NA
2008-11-11, 2
2008-11-12, #NA
2008-11-13, 1
2008-11-14, 2
2008-11-15, 1
2008-11-16, #NA
2008-11-17, #NA
2008-11-18, #NA
2008-11-19, 2
2008-11-20, #NA
2008-11-21, 1
2008-11-22, 2
2008-11-23, #NA
2008-11-24, #NA
2008-11-25, 2
2008-11-26, #NA
2008-11-27, 2
2008-11-28, 1
2008-11-29, 2
2008-11-30, 2
2008-12-01, #NA
2008-12-02, 2
2008-12-03, #NA
2008-12-04, 1
2008-12-05, 2
2008-12-06, 482
2008-12-07, 290
2008-12-08, 302
2008-12-09, 446
2008-12-10, 431
2008-12-11, 464
2008-12-12, 352
2008-12-13, 454
2008-12-14, 290
2008-12-15, 280
2008-12-16, 393
2008-12-17, 513
2008-12-18, 477
2008-12-19, 524
2008-12-20, 429
2008-12-21, 323
2008-12-22, 301
2008-12-23, 389
2008-12-24, 450
2008-12-25, 323
2008-12-26, 188
2008-12-27, 246
2008-12-28, 299
2008-12-29, 352
2008-12-30, 434
2008-12-31, #NA
2009-01-01, 256
2009-01-02, 318
2009-01-03, 297
2009-01-04, 378
2009-01-05, 573
2009-01-06, 467
2009-01-07, 516
2009-01-08, 557
2009-01-09, 557
2009-01-10, 425
2009-01-11, 432
2009-01-12, 526
2009-01-13, 492
2009-01-14, 685
2009-01-15, 696
2009-01-16, 485
2009-01-17, 467
2009-01-18, 488
2009-01-19, 334
2009-01-20, 135
2009-01-21, 372
2009-01-22, 597
2009-01-23, 544
2009-01-24, 400
2009-01-25, 388
2009-01-26, 467
2009-01-27, 589
2009-01-28, 776
2009-01-29, 715
2009-01-30, 728
2009-01-31, 610
2009-02-01, 624
2009-02-02, 561
2009-02-03, 626
2009-02-04, 633
2009-02-05, 748
2009-02-06, 674
2009-02-07, 608
2009-02-08, 588
2009-02-09, 689
2009-02-10, 710
2009-02-11, 684
2009-02-12, 733
2009-02-13, 739
2009-02-14, 612
2009-02-15, 605
2009-02-16, 655
2009-02-17, 648
2009-02-18, 676
2009-02-19, 646
2009-02-20, 858
2009-02-21, 773
2009-02-22, 709
2009-02-23, 753
2009-02-24, 791
2009-02-25, 765
2009-02-26, 739
2009-02-27, 763
2009-02-28, 778
2009-03-01, 143
2009-03-02, 129
2009-03-03, 137
2009-03-04, 133
2009-03-05, 105
2009-03-06, 132
2009-03-07, 124
2009-03-08, 127
2009-03-09, 105
2009-03-10, 122
2009-03-11, 138
2009-03-12, 150
2009-03-13, 126
2009-03-14, 106
2009-03-15, 123
2009-03-16, 114
2009-03-17, 118
2009-03-18, 112
2009-03-19, 112
2009-03-20, 97
2009-03-21, 118
2009-03-22, 95
2009-03-23, 90
2009-03-24, 101
2009-03-25, 78
2009-03-26, 81
2009-03-27, 73
2009-03-28, 81
2009-03-29, 99
2009-03-30, 101
2009-03-31, 90
2009-04-01, 972
2009-04-02, 939
2009-04-03, 1044
2009-04-04, 935
2009-04-05, 808
2009-04-06, 588
2009-04-07, 846
2009-04-08, 836
2009-04-09, 996
2009-04-10, 954
2009-04-11, 1044
2009-04-12, 1094
2009-04-13, 1241
2009-04-14, 1245
2009-04-15, 1132
2009-04-16, 1148
2009-04-17, #NA
2009-04-18, #NA
2009-04-19, 853
2009-04-20, 1015
2009-04-21, 906
2009-04-22, 1011
2009-04-23, 1294
2009-04-24, 1287
2009-04-25, 1374
2009-04-26, 1406
2009-04-27, 1381
2009-04-28, 1490
2009-04-29, 1599
2009-04-30, 1540
2009-05-01, 1386
2009-05-02, 1259
2009-05-03, 1315
2009-05-04, 1185
2009-05-05, 1261
2009-05-06, 787
2009-05-07, 728
2009-05-08, 1205
2009-05-09, 1338
2009-05-10, 1052
2009-05-11, 1281
2009-05-12, 1337
2009-05-13, 1414
2009-05-14, 1155
2009-05-15, 1104
2009-05-16, 1115
2009-05-17, 1088
2009-05-18, 788
2009-05-19, 332
2009-05-20, 358
2009-05-21, 2609
2009-05-22, 1462
2009-05-23, 3568
2009-05-24, 3580
2009-05-25, 3610
2009-05-26, 4080
2009-05-27, 2749
2009-05-28, 3296
2009-05-29, 3113
2009-05-30, 3418
2009-05-31, 2802
2009-06-01, 3584
2009-06-02, 1482
2009-06-03, 2512
2009-06-04, 4043
2009-06-05, 4059
2009-06-06, 3454
2009-06-07, 3599
2009-06-08, 4565
2009-06-09, 5225
2009-06-10, 5033
2009-06-11, 5398
2009-06-12, 5011
2009-06-13, 3992
2009-06-14, 3914
2009-06-15, 4889
2009-06-16, 4995
2009-06-17, 5707
2009-06-18, 4045
2009-06-19, 5335
2009-06-20, 4314
2009-06-21, 4100
2009-06-22, 5312
2009-06-23, 5336
2009-06-24, 5276
2009-06-25, 5348
2009-06-26, 5466
2009-06-27, 3916
2009-06-28, 3925
2009-06-29, 4864
2009-06-30, 5195
2009-07-01, 5382
2009-07-02, 5235
2009-07-03, 4167
2009-07-04, 4108
2009-07-05, 3914
2009-07-06, 5031
2009-07-07, 5753
2009-07-08, 7586
2009-07-09, 6180
2009-07-10, 5237
2009-07-11, 4452
2009-07-12, 4549
2009-07-13, 5536
2009-07-14, 5660
2009-07-15, 5715
2009-07-16, 6178
2009-07-17, 6873
2009-07-18, 6535
2009-07-19, 8191
2009-07-20, 6916
2009-07-21, 6400
2009-07-22, 7821
2009-07-23, 7273
2009-07-24, 6162
2009-07-25, 5305
2009-07-26, 9376
2009-07-27, 6380
2009-07-28, 6460
2009-07-29, 6514
2009-07-30, 6639
2009-07-31, 6442
2009-08-01, 4960
2009-08-02, 4753
2009-08-03, 6110
2009-08-04, 6492
2009-08-05, 6596
2009-08-06, 3716
2009-08-07, 3865
2009-08-08, 3909
2009-08-09, 4599
2009-08-10, 5778
2009-08-11, 6122
2009-08-12, 6523
2009-08-13, 6421
2009-08-14, 6198
2009-08-15, 5141
2009-08-16, 4698
2009-08-17, 6209
2009-08-18, 6790
2009-08-19, 6480
2009-08-20, 6263
2009-08-21, 6396
2009-08-22, 5350
2009-08-23, 5020
2009-08-24, 5748
2009-08-25, 5876
2009-08-26, 5820
2009-08-27, 6171
2009-08-28, 6420
2009-08-29, 5048
2009-08-30, 4759
2009-08-31, 5623
2009-09-01, 5908
2009-09-02, 6236
2009-09-03, 6218
2009-09-04, 6436
2009-09-05, 4918
2009-09-06, 4750
2009-09-07, 5242
2009-09-08, 6736
2009-09-09, 6308
2009-09-10, 6098
2009-09-11, 5647
2009-09-12, 5301
2009-09-13, 5161
2009-09-14, 6065
2009-09-15, 6264
2009-09-16, 6760
2009-09-17, 6296
2009-09-18, 5852
2009-09-19, 4937
2009-09-20, 5145
2009-09-21, 6048
2009-09-22, 6918
2009-09-23, 6779
2009-09-24, 6434
2009-09-25, 7345
2009-09-26, 5579
2009-09-27, 5291
2009-09-28, 6197
2009-09-29, 6933
2009-09-30, 7705
2009-10-01, 7142
2009-10-02, 6404
2009-10-03, 5128
2009-10-04, 5744
2009-10-05, 6283
2009-10-06, 6709
2009-10-07, 6967
2009-10-08, 7047
2009-10-09, 6712
2009-10-10, 5131
2009-10-11, 5495
