2008-10-02, #NA
2008-10-03, #NA
2008-10-04, #NA
2008-10-05, #NA
2008-10-06, 1
2008-10-07, #NA
2008-10-08, #NA
2008-10-09, #NA
2008-10-10, #NA
2008-10-11, 1
2008-10-12, #NA
2008-10-13, #NA
2008-10-14, #NA
2008-10-15, #NA
2008-10-16, 1
2008-10-17, #NA
2008-10-18, #NA
2008-10-19, #NA
2008-10-20, 1
2008-10-21, #NA
2008-10-22, #NA
2008-10-23, 1
2008-10-24, #NA
2008-10-25, #NA
2008-10-26, #NA
2008-10-27, #NA
2008-10-28, #NA
2008-10-29, #NA
2008-10-30, #NA
2008-10-31, 1
2008-11-01, #NA
2008-11-02, #NA
2008-11-03, #NA
2008-11-04, #NA
2008-11-05, 70
2008-11-06, #NA
2008-11-07, 1
2008-11-08, 1
2008-11-09, 1
2008-11-10, 1
2008-11-11, 2
2008-11-12, 1
2008-11-13, 1
2008-11-14, 1
2008-11-15, 1
2008-11-16, 1
2008-11-17, 1
2008-11-18, 1
2008-11-19, 1
2008-11-20, 1
2008-11-21, #NA
2008-11-22, #NA
2008-11-23, 1
2008-11-24, #NA
2008-11-25, #NA
2008-11-26, #NA
2008-11-27, #NA
2008-11-28, #NA
2008-11-29, 1
2008-11-30, 1
2008-12-01, 1
2008-12-02, 1
2008-12-03, 1
2008-12-04, 1
2008-12-05, #NA
2008-12-06, 87
2008-12-07, 62
2008-12-08, 37
2008-12-09, 84
2008-12-10, 93
2008-12-11, 113
2008-12-12, 77
2008-12-13, 115
2008-12-14, 38
2008-12-15, 57
2008-12-16, 80
2008-12-17, 120
2008-12-18, 88
2008-12-19, 103
2008-12-20, 94
2008-12-21, 60
2008-12-22, 52
2008-12-23, 62
2008-12-24, 77
2008-12-25, 39
2008-12-26, 25
2008-12-27, 37
2008-12-28, 49
2008-12-29, 55
2008-12-30, 80
2008-12-31, 51
2009-01-01, 49
2009-01-02, 64
2009-01-03, 49
2009-01-04, 60
2009-01-05, 118
2009-01-06, 113
2009-01-07, 106
2009-01-08, 125
2009-01-09, 117
2009-01-10, 81
2009-01-11, 81
2009-01-12, 104
2009-01-13, 113
2009-01-14, 151
2009-01-15, 143
2009-01-16, 119
2009-01-17, 87
2009-01-18, 92
2009-01-19, 76
2009-01-20, 56
2009-01-21, 107
2009-01-22, 136
2009-01-23, 116
2009-01-24, 80
2009-01-25, 93
2009-01-26, 124
2009-01-27, 135
2009-01-28, 185
2009-01-29, 193
2009-01-30, 163
2009-01-31, 119
2009-02-01, 109
2009-02-02, 112
2009-02-03, 152
2009-02-04, 177
2009-02-05, 146
2009-02-06, 150
2009-02-07, 144
2009-02-08, 143
2009-02-09, 157
2009-02-10, 192
2009-02-11, 160
2009-02-12, 182
2009-02-13, 168
2009-02-14, 153
2009-02-15, 109
2009-02-16, 131
2009-02-17, 126
2009-02-18, 153
2009-02-19, 134
2009-02-20, 215
2009-02-21, 142
2009-02-22, 183
2009-02-23, 160
2009-02-24, 222
2009-02-25, 172
2009-02-26, 159
2009-02-27, 182
2009-02-28, 129
2009-03-01, 24
2009-03-02, 23
2009-03-03, 26
2009-03-04, 20
2009-03-05, 24
2009-03-06, 22
2009-03-07, 22
2009-03-08, 24
2009-03-09, 20
2009-03-10, 27
2009-03-11, 34
2009-03-12, 25
2009-03-13, 23
2009-03-14, 16
2009-03-15, 21
2009-03-16, 18
2009-03-17, 26
2009-03-18, 22
2009-03-19, 22
2009-03-20, 18
2009-03-21, 14
2009-03-22, 19
2009-03-23, 26
2009-03-24, 21
2009-03-25, 19
